phylum;taxon_id_parent;n_hok_1980-1999;n_hok_2000-2019;n_hok_tot_1980-1999;n_hok_tot_2000-2019;prop_baseline;prop_2000_2019;ell_l;ell_n;ell_f;ell_r;ell_t;substrate;residuals_model_substrate;residuals_model_ellenberg
Bryophyta; 975; 14;  9;227;227;0,06607930;0,044052863;3;5; 4;8;8;artificial stone; -2,619922374;-3,946490398
Bryophyta; 976; 42; 21;227;227;0,18942731;0,096916300;8;6; 5;6;5;gravel or sand; -4,917383041;-4,848225983
Bryophyta; 976; 42; 21;227;227;0,18942731;0,096916300;8;6; 5;6;5;mineral soil; -4,608747168;-4,848225983
Bryophyta; 978;205;207;227;227;0,90748899;0,916299559;6;5; 2;8;5;rock, hard; -0,052259977;-0,691721190
Bryophyta; 978;205;207;227;227;0,90748899;0,916299559;6;5; 2;8;5;rock, soft;  0,118096921;-0,691721190
Bryophyta; 978;205;207;227;227;0,90748899;0,916299559;6;5; 2;8;5;artificial stone;  0,442276953;-0,691721190
Bryophyta; 981; 16; 11;227;227;0,07488987;0,052863436;5;3; 4;7;4;epiphytic on living wood; -3,881383888;-3,455208870
Bryophyta; 981; 16; 11;227;227;0,07488987;0,052863436;5;3; 4;7;4;rock, hard; -3,015959792;-3,455208870
Bryophyta; 981; 16; 11;227;227;0,07488987;0,052863436;5;3; 4;7;4;artificial stone; -2,607602214;-3,455208870
Bryophyta; 981; 16; 11;227;227;0,07488987;0,052863436;5;3; 4;7;4;mineral soil; -2,302337915;-3,455208870
Bryophyta; 981; 16; 11;227;227;0,07488987;0,052863436;5;3; 4;7;4;soil on rock; -2,771574395;-3,455208870
Bryophyta; 982; 88; 86;227;227;0,39207048;0,383259912;8;6; 5;6;4;gravel or sand; -1,672807057;-1,226166900
Bryophyta; 982; 88; 86;227;227;0,39207048;0,383259912;8;6; 5;6;4;mineral soil; -1,216967408;-1,226166900
Bryophyta; 985;  5;  8;227;227;0,02643172;0,039647577;7;4; 7;4;3;mineral soil;  0,241513759; 0,352231310
Bryophyta; 998;157;208;227;227;0,69603524;0,920704846;5;4; 5;5;3;epiphytic on living wood;  4,910693315; 6,390969538
Bryophyta;1000;113;181;227;227;0,50220264;0,801762115;6;3; 4;5;3;epiphytic on living wood;  5,275211549; 6,725774875
Bryophyta;1002; 10; 53;227;227;0,04845815;0,237885463;6;4; 5;5;5;epiphytic on living wood;  7,438633066; 9,135547890
Bryophyta;1002; 10; 53;227;227;0,04845815;0,237885463;6;4; 5;5;5;rock, hard;  9,236234721; 9,135547890
Bryophyta;1002; 10; 53;227;227;0,04845815;0,237885463;6;4; 5;5;5;artificial stone; 10,163320335; 9,135547890
Bryophyta;1005; 25; 22;227;227;0,11453744;0,101321586;8;2; 9;4;2;peat; -2,347643116;-0,886859518
Bryophyta;1005; 25; 22;227;227;0,11453744;0,101321586;8;2; 9;4;2;mineral soil; -1,806554359;-0,886859518
Bryophyta;1006; 69; 60;227;227;0,30837004;0,268722467;7;2;10;2;5;peat; -3,166507585;-1,456778885
Bryophyta;1006; 69; 60;227;227;0,30837004;0,268722467;7;2;10;2;5;mineral soil; -2,364195615;-1,456778885
Bryophyta;1009; 18;  7;227;227;0,08370044;0,035242291;8;3; 4;6;5;mineral soil; -3,581542225;-4,380852229
Bryophyta;1009; 18;  7;227;227;0,08370044;0,035242291;8;3; 4;6;5;soil on rock; -4,016792049;-4,380852229
Bryophyta;1011; 19; 21;227;227;0,08810573;0,096916300;7;3; 4;6;5;mineral soil; -0,763271431;-2,014339683
Bryophyta;1011; 19; 21;227;227;0,08810573;0,096916300;7;3; 4;6;5;soil on rock; -1,357110036;-2,014339683
Bryophyta;1012; 16;  4;227;227;0,07488987;0,022026432;7;3; 4;6;5;mineral soil; -3,903621989;-4,737116435
Bryophyta;1019;  5; 11;227;227;0,02643172;0,052863436;6;4; 4;6;5;epiphytic on living wood; -0,067394070; 0,396305270
Bryophyta;1020; 31; 55;227;227;0,14096916;0,246696035;6;5; 4;6;4;epiphytic on living wood;  0,152746791; 1,681817675
Bryophyta;1020; 31; 55;227;227;0,14096916;0,246696035;6;5; 4;6;4;rock, hard;  1,681061411; 1,681817675
Bryophyta;1020; 31; 55;227;227;0,14096916;0,246696035;6;5; 4;6;4;artificial stone;  2,437863784; 1,681817675
Bryophyta;8311;138;116;227;227;0,61233480;0,515418502;4;5; 5;6;3;decorticated wood; -4,651109772;-4,609562581
Bryophyta;8311;138;116;227;227;0,61233480;0,515418502;4;5; 5;6;3;epiphytic on living wood; -6,940603241;-4,609562581
Bryophyta;8311;138;116;227;227;0,61233480;0,515418502;4;5; 5;6;3;rock, hard; -5,027287586;-4,609562581
Bryophyta;8311;138;116;227;227;0,61233480;0,515418502;4;5; 5;6;3;artificial stone; -4,116126206;-4,609562581
Bryophyta;8311;138;116;227;227;0,61233480;0,515418502;4;5; 5;6;3;mineral soil; -3,431166349;-4,609562581
Bryophyta;8320; 13; 13;227;227;0,06167401;0,061674009;4;5; 6;7;5;epiphytic on living wood; -2,714125350;-1,764820821
Bryophyta;8320; 13; 13;227;227;0,06167401;0,061674009;4;5; 6;7;5;rock, hard; -1,844842214;-1,764820821
Bryophyta;8320; 13; 13;227;227;0,06167401;0,061674009;4;5; 6;7;5;artificial stone; -1,428636316;-1,764820821
Bryophyta;8328; 25; 10;227;227;0,11453744;0,048458150;5;6;12;7;6;decorticated wood; -4,707675493;-3,021913341
Bryophyta;8328; 25; 10;227;227;0,11453744;0,048458150;5;6;12;7;6;rock, hard; -4,893808987;-3,021913341
Bryophyta;8328; 25; 10;227;227;0,11453744;0,048458150;5;6;12;7;6;artificial stone; -4,445339491;-3,021913341
Bryophyta;8332;  9; 14;227;227;0,04405286;0,066079295;4;4; 9;6;5;epiphytic on living wood; -1,175911334; 0,416912074
Bryophyta;8332;  9; 14;227;227;0,04405286;0,066079295;4;4; 9;6;5;rock, hard; -0,315491554; 0,416912074
Bryophyta;8332;  9; 14;227;227;0,04405286;0,066079295;4;4; 9;6;5;artificial stone;  0,104156685; 0,416912074
Bryophyta;8336;222;222;227;227;0,98237885;0,982378855;5;5; 6;5;4;decaying vegetation;  0,320584600; 0,366088042
Bryophyta;8336;222;222;227;227;0,98237885;0,982378855;5;5; 6;5;4;decorticated wood;  0,122878843; 0,366088042
Bryophyta;8336;222;222;227;227;0,98237885;0,982378855;5;5; 6;5;4;epiphytic on living wood; -0,505285137; 0,366088042
Bryophyta;8336;222;222;227;227;0,98237885;0,982378855;5;5; 6;5;4;gravel or sand;  0,331815020; 0,366088042
Bryophyta;8336;222;222;227;227;0,98237885;0,982378855;5;5; 6;5;4;rock, hard;  0,017708732; 0,366088042
Bryophyta;8336;222;222;227;227;0,98237885;0,982378855;5;5; 6;5;4;rock, soft;  0,105927347; 0,366088042
Bryophyta;8336;222;222;227;227;0,98237885;0,982378855;5;5; 6;5;4;artificial stone;  0,273851789; 0,366088042
Bryophyta;8336;222;222;227;227;0,98237885;0,982378855;5;5; 6;5;4;mineral soil;  0,469624461; 0,366088042
Bryophyta;8336;222;222;227;227;0,98237885;0,982378855;5;5; 6;5;4;soil on rock;  0,170229946; 0,366088042
Bryophyta;8340;100;149;227;227;0,44493392;0,660792952;6;6; 5;6;4;mineral soil;  5,682980150; 5,084316445
Bryophyta;8341; 28; 39;227;227;0,12775330;0,176211454;3;6; 5;7;7;epiphytic on living wood; -1,719833060;-1,066165270
Bryophyta;8341; 28; 39;227;227;0,12775330;0,176211454;3;6; 5;7;7;mineral soil;  0,787839880;-1,066165270
Bryophyta;8341; 28; 39;227;227;0,12775330;0,176211454;3;6; 5;7;7;soil on rock;  0,019885958;-1,066165270
Bryophyta;8342;  7;  7;227;227;0,03524229;0,035242291;5;4; 5;6;5;rock, soft; -1,404926193;-1,664064808
Bryophyta;8342;  7;  7;227;227;0,03524229;0,035242291;5;4; 5;6;5;mineral soil; -0,966523256;-1,664064808
Bryophyta;8343; 14; 31;227;227;0,06607930;0,140969163;5;7; 8;7;5;epiphytic on living wood;  0,659305285; 3,415052037
Bryophyta;8343; 14; 31;227;227;0,06607930;0,140969163;5;7; 8;7;5;rock, hard;  1,890274989; 3,415052037
Bryophyta;8343; 14; 31;227;227;0,06607930;0,140969163;5;7; 8;7;5;artificial stone;  2,502564583; 3,415052037
Bryophyta;8343; 14; 31;227;227;0,06607930;0,140969163;5;7; 8;7;5;mineral soil;  2,974700242; 3,415052037
Bryophyta;8344; 91; 75;227;227;0,40528634;0,334801762;8;6; 5;7;4;gravel or sand; -3,516493401;-3,070537697
Bryophyta;8344; 91; 75;227;227;0,40528634;0,334801762;8;6; 5;7;4;mineral soil; -3,064956388;-3,070537697
Bryophyta;8344; 91; 75;227;227;0,40528634;0,334801762;8;6; 5;7;4;soil on rock; -4,051600712;-3,070537697
Bryophyta;8345; 24;  9;227;227;0,11013216;0,044052863;7;7; 8;7;5;mineral soil; -4,153477760;-3,571580061
Bryophyta;8347;144;187;227;227;0,63876652;0,828193833;4;3; 6;3;2;gravel or sand;  5,222612843; 4,896187609
Bryophyta;8347;144;187;227;227;0,63876652;0,828193833;4;3; 6;3;2;peat;  4,870534714; 4,896187609
Bryophyta;8347;144;187;227;227;0,63876652;0,828193833;4;3; 6;3;2;rock, hard;  4,340104254; 4,896187609
Bryophyta;8347;144;187;227;227;0,63876652;0,828193833;4;3; 6;3;2;artificial stone;  5,058137549; 4,896187609
Bryophyta;8347;144;187;227;227;0,63876652;0,828193833;4;3; 6;3;2;mineral soil;  5,616588232; 4,896187609
Bryophyta;8347;144;187;227;227;0,63876652;0,828193833;4;3; 6;3;2;soil on rock;  4,765929405; 4,896187609
Bryophyta;8348; 32; 25;227;227;0,14537445;0,114537445;5;3; 6;3;2;decorticated wood; -3,249047188;-2,945470910
Bryophyta;8348; 32; 25;227;227;0,14537445;0,114537445;5;3; 6;3;2;peat; -3,059043507;-2,945470910
Bryophyta;8348; 32; 25;227;227;0,14537445;0,114537445;5;3; 6;3;2;artificial stone; -2,910643489;-2,945470910
Bryophyta;8348; 32; 25;227;227;0,14537445;0,114537445;5;3; 6;3;2;mineral soil; -2,477901918;-2,945470910
Bryophyta;8349;  5; 30;227;227;0,02643172;0,136563877;7;5; 4;7;6;gravel or sand;  8,080028934; 6,845007003
Bryophyta;8349;  5; 30;227;227;0,02643172;0,136563877;7;5; 4;7;6;mineral soil;  8,487909185; 6,845007003
Bryophyta;8349;  5; 30;227;227;0,02643172;0,136563877;7;5; 4;7;6;soil on rock;  7,610518896; 6,845007003
Bryophyta;8350;144;183;227;227;0,63876652;0,810572687;7;3; 5;6;4;gravel or sand;  4,662352503; 4,133595100
Bryophyta;8350;144;183;227;227;0,63876652;0,810572687;7;3; 5;6;4;mineral soil;  5,061606102; 4,133595100
Bryophyta;8355; 42; 44;227;227;0,18942731;0,198237885;5;5; 5;6;3;epiphytic on living wood; -3,589455911;-1,687610456
Bryophyta;8355; 42; 44;227;227;0,18942731;0,198237885;5;5; 5;6;3;rock, hard; -2,142978902;-1,687610456
Bryophyta;8355; 42; 44;227;227;0,18942731;0,198237885;5;5; 5;6;3;artificial stone; -1,445701237;-1,687610456
Bryophyta;8355; 42; 44;227;227;0,18942731;0,198237885;5;5; 5;6;3;mineral soil; -0,917693752;-1,687610456
Bryophyta;8355; 42; 44;227;227;0,18942731;0,198237885;5;5; 5;6;3;soil on rock; -1,726899072;-1,687610456
Bryophyta;8362;108; 66;227;227;0,48017621;0,295154185;7;4; 5;5;3;gravel or sand; -6,800101986;-6,900631345
Bryophyta;8362;108; 66;227;227;0,48017621;0,295154185;7;4; 5;5;3;mineral soil; -6,329127933;-6,900631345
Bryophyta;8364; 12; 27;227;227;0,05726872;0,123348018;8;3; 4;7;6;gravel or sand;  2,450554809; 1,339182722
Bryophyta;8364; 12; 27;227;227;0,05726872;0,123348018;8;3; 4;7;6;artificial stone;  2,319250672; 1,339182722
Bryophyta;8364; 12; 27;227;227;0,05726872;0,123348018;8;3; 4;7;6;mineral soil;  2,763897384; 1,339182722
Bryophyta;8364; 12; 27;227;227;0,05726872;0,123348018;8;3; 4;7;6;soil on rock;  2,085241127; 1,339182722
Bryophyta;8367; 23; 37;227;227;0,10572687;0,167400881;6;4; 5;6;7;epiphytic on living wood; -0,896620750;-0,032938100
Bryophyta;8367; 23; 37;227;227;0,10572687;0,167400881;6;4; 5;6;7;gravel or sand;  1,209840344;-0,032938100
Bryophyta;8367; 23; 37;227;227;0,10572687;0,167400881;6;4; 5;6;7;rock, hard;  0,417866308;-0,032938100
Bryophyta;8367; 23; 37;227;227;0,10572687;0,167400881;6;4; 5;6;7;artificial stone;  1,063553203;-0,032938100
Bryophyta;8367; 23; 37;227;227;0,10572687;0,167400881;6;4; 5;6;7;mineral soil;  1,557897601;-0,032938100
Bryophyta;8367; 23; 37;227;227;0,10572687;0,167400881;6;4; 5;6;7;soil on rock;  0,802192163;-0,032938100
Bryophyta;8368; 39; 22;227;227;0,17621145;0,101321586;6;4; 5;5;6;mineral soil; -4,038727874;-5,253446427
Bryophyta;8518;132; 99;227;227;0,58590308;0,440528634;4;5; 6;4;4;decaying vegetation; -5,487990108;-5,882079248
Bryophyta;8518;132; 99;227;227;0,58590308;0,440528634;4;5; 6;4;4;decorticated wood; -6,204376606;-5,882079248
Bryophyta;8518;132; 99;227;227;0,58590308;0,440528634;4;5; 6;4;4;epiphytic on living wood; -8,568589952;-5,882079248
Bryophyta;8518;132; 99;227;227;0,58590308;0,440528634;4;5; 6;4;4;rock, hard; -6,590868966;-5,882079248
Bryophyta;8518;132; 99;227;227;0,58590308;0,440528634;4;5; 6;4;4;artificial stone; -5,656131266;-5,882079248
Bryophyta;8518;132; 99;227;227;0,58590308;0,440528634;4;5; 6;4;4;mineral soil; -4,956672495;-5,882079248
Bryophyta;8518;132; 99;227;227;0,58590308;0,440528634;4;5; 6;4;4;soil on rock; -6,031592583;-5,882079248
Marchantiophyta;  68; 20; 16;227;227;0,09251101;0,074889868;4;3; 8;4;5;decaying vegetation; -0,047191524;-0,166333307
Marchantiophyta;  68; 20; 16;227;227;0,09251101;0,074889868;4;3; 8;4;5;decorticated wood;  0,396272397;-0,166333307
Marchantiophyta;  68; 20; 16;227;227;0,09251101;0,074889868;4;3; 8;4;5;peat;  0,005123132;-0,166333307
Marchantiophyta;  68; 20; 16;227;227;0,09251101;0,074889868;4;3; 8;4;5;rock, soft; -0,004524667;-0,166333307
Marchantiophyta;  68; 20; 16;227;227;0,09251101;0,074889868;4;3; 8;4;5;mineral soil;  0,231254901;-0,166333307
Marchantiophyta;  77; 81; 90;227;227;0,36123348;0,400881057;4;4; 8;7;4;gravel or sand;  3,960530937; 3,521942731
Marchantiophyta;  77; 81; 90;227;227;0,36123348;0,400881057;4;4; 8;7;4;rock, soft;  3,207692207; 3,521942731
Marchantiophyta;  77; 81; 90;227;227;0,36123348;0,400881057;4;4; 8;7;4;artificial stone;  2,269109639; 3,521942731
Marchantiophyta;  77; 81; 90;227;227;0,36123348;0,400881057;4;4; 8;7;4;mineral soil;  3,670335941; 3,521942731
Marchantiophyta;  77; 81; 90;227;227;0,36123348;0,400881057;4;4; 8;7;4;soil on rock;  2,402762227; 3,521942731
Marchantiophyta;  78;154;138;227;227;0,68281938;0,612334802;4;4; 8;4;4;rock, hard;  0,924602306; 0,406449082
Marchantiophyta;  78;154;138;227;227;0,68281938;0,612334802;4;4; 8;4;4;rock, soft; -0,208544447; 0,406449082
Marchantiophyta;  78;154;138;227;227;0,68281938;0,612334802;4;4; 8;4;4;mineral soil;  0,241124466; 0,406449082
Marchantiophyta;  78;154;138;227;227;0,68281938;0,612334802;4;4; 8;4;4;soil on rock; -0,998414389; 0,406449082
Marchantiophyta;  79; 21; 13;227;227;0,09691630;0,061674009;6;3; 8;5;3;gravel or sand; -0,619207396;-0,225362659
Marchantiophyta;  79; 21; 13;227;227;0,09691630;0,061674009;6;3; 8;5;3;mineral soil; -0,753292767;-0,225362659
Marchantiophyta; 116; 59; 50;227;227;0,26431718;0,224669604;8;2; 9;6;3;gravel or sand;  0,866954981; 3,571413980
Marchantiophyta; 116; 59; 50;227;227;0,26431718;0,224669604;8;2; 9;6;3;rock, hard;  1,209808068; 3,571413980
Marchantiophyta; 116; 59; 50;227;227;0,26431718;0,224669604;8;2; 9;6;3;rock, soft;  0,246576114; 3,571413980
Marchantiophyta; 116; 59; 50;227;227;0,26431718;0,224669604;8;2; 9;6;3;mineral soil;  0,628516903; 3,571413980
Marchantiophyta; 116; 59; 50;227;227;0,26431718;0,224669604;8;2; 9;6;3;soil on rock; -0,423368209; 3,571413980
Marchantiophyta; 161; 39; 24;227;227;0,17621145;0,110132159;6;4; 8;4;3;gravel or sand; -0,985824631;-0,605498423
Marchantiophyta; 161; 39; 24;227;227;0,17621145;0,110132159;6;4; 8;4;3;mineral soil; -1,163604372;-0,605498423
Marchantiophyta; 240; 57; 43;227;227;0,25550661;0,193832599;1;4; 7;4;6;rock, soft; -0,616501416;-3,028975459
Marchantiophyta; 240; 57; 43;227;227;0,25550661;0,193832599;1;4; 7;4;6;mineral soil; -0,255343703;-3,028975459
Marchantiophyta; 242;135;118;227;227;0,59911894;0,524229075;3;3; 7;3;4;bryophyte;  0,992666591;-0,611791234
Marchantiophyta; 242;135;118;227;227;0,59911894;0,524229075;3;3; 7;3;4;decaying vegetation; -0,302697846;-0,611791234
Marchantiophyta; 242;135;118;227;227;0,59911894;0,524229075;3;3; 7;3;4;peat; -0,200572051;-0,611791234
Marchantiophyta; 242;135;118;227;227;0,59911894;0,524229075;3;3; 7;3;4;mineral soil;  0,240758537;-0,611791234
Marchantiophyta; 242;135;118;227;227;0,59911894;0,524229075;3;3; 7;3;4;soil on rock; -1,027723524;-0,611791234
Marchantiophyta; 243;  8; 11;227;227;0,03964758;0,052863436;3;1; 7;2;3;rock, soft;  1,839683607; 1,902848278
Marchantiophyta; 243;  8; 11;227;227;0,03964758;0,052863436;3;1; 7;2;3;mineral soil;  2,046185054; 1,902848278
Marchantiophyta; 243;  8; 11;227;227;0,03964758;0,052863436;3;1; 7;2;3;soil on rock;  1,481323911; 1,902848278
Marchantiophyta; 244;113;101;227;227;0,50220264;0,449339207;3;1; 7;2;3;bryophyte;  1,640697691; 1,352506672
Marchantiophyta; 244;113;101;227;227;0,50220264;0,449339207;3;1; 7;2;3;decaying vegetation;  0,349701145; 1,352506672
Marchantiophyta; 244;113;101;227;227;0,50220264;0,449339207;3;1; 7;2;3;peat;  0,451307710; 1,352506672
Marchantiophyta; 244;113;101;227;227;0,50220264;0,449339207;3;1; 7;2;3;mineral soil;  0,890738856; 1,352506672
Marchantiophyta; 244;113;101;227;227;0,50220264;0,449339207;3;1; 7;2;3;soil on rock; -0,370778798; 1,352506672
Marchantiophyta; 268;142;118;227;227;0,62995595;0,524229075;4;2; 7;2;5;bryophyte;  0,027893686;-1,426623509
Marchantiophyta; 268;142;118;227;227;0,62995595;0,524229075;4;2; 7;2;5;decaying vegetation; -1,268227721;-1,426623509
Marchantiophyta; 268;142;118;227;227;0,62995595;0,524229075;4;2; 7;2;5;decorticated wood; -0,401532320;-1,426623509
Marchantiophyta; 268;142;118;227;227;0,62995595;0,524229075;4;2; 7;2;5;peat; -1,165783089;-1,426623509
Marchantiophyta; 268;142;118;227;227;0,62995595;0,524229075;4;2; 7;2;5;rock, hard; -0,024487696;-1,426623509
Marchantiophyta; 268;142;118;227;227;0,62995595;0,524229075;4;2; 7;2;5;rock, soft; -1,184671722;-1,426623509
Marchantiophyta; 268;142;118;227;227;0,62995595;0,524229075;4;2; 7;2;5;mineral soil; -0,723585045;-1,426623509
Marchantiophyta; 270; 38; 26;227;227;0,17180617;0,118942731;6;1; 8;1;3;bryophyte; -0,143381537; 0,709818405
Marchantiophyta; 270; 38; 26;227;227;0,17180617;0,118942731;6;1; 8;1;3;decaying vegetation; -0,970251385; 0,709818405
Marchantiophyta; 270; 38; 26;227;227;0,17180617;0,118942731;6;1; 8;1;3;peat; -0,904852836; 0,709818405
Marchantiophyta; 272; 18; 13;227;227;0,08370044;0,061674009;7;1; 8;1;2;bryophyte;  0,180448034; 1,154983340
Marchantiophyta; 272; 18; 13;227;227;0,08370044;0,061674009;7;1; 8;1;2;decaying vegetation; -0,421926964; 1,154983340
Marchantiophyta; 272; 18; 13;227;227;0,08370044;0,061674009;7;1; 8;1;2;peat; -0,374360581; 1,154983340
Marchantiophyta; 276; 93; 65;227;227;0,41409692;0,290748899;7;2; 5;2;5;gravel or sand; -1,248438899;-3,255904554
Marchantiophyta; 276; 93; 65;227;227;0,41409692;0,290748899;7;2; 5;2;5;peat; -1,911845429;-3,255904554
Marchantiophyta; 276; 93; 65;227;227;0,41409692;0,290748899;7;2; 5;2;5;rock, hard; -0,874613188;-3,255904554
Marchantiophyta; 276; 93; 65;227;227;0,41409692;0,290748899;7;2; 5;2;5;mineral soil; -1,509387371;-3,255904554
Marchantiophyta; 276; 93; 65;227;227;0,41409692;0,290748899;7;2; 5;2;5;soil on rock; -2,670138035;-3,255904554
Marchantiophyta; 277; 17;  2;227;227;0,07929515;0,013215859;7;1; 8;2;2;bryophyte; -2,909257876;-2,378411785
Marchantiophyta; 278; 14; 17;227;227;0,06607930;0,079295154;6;2; 6;2;4;bryophyte;  2,438408176; 1,389563395
Marchantiophyta; 278; 14; 17;227;227;0,06607930;0,079295154;6;2; 6;2;4;gravel or sand;  2,183631527; 1,389563395
Marchantiophyta; 278; 14; 17;227;227;0,06607930;0,079295154;6;2; 6;2;4;peat;  1,788087790; 1,389563395
Marchantiophyta; 278; 14; 17;227;227;0,06607930;0,079295154;6;2; 6;2;4;mineral soil;  2,027228142; 1,389563395
Marchantiophyta; 278; 14; 17;227;227;0,06607930;0,079295154;6;2; 6;2;4;soil on rock;  1,344270558; 1,389563395
Marchantiophyta; 279; 20; 10;227;227;0,09251101;0,048458150;6;2; 5;2;3;bryophyte; -1,050932445;-1,994373455
Marchantiophyta; 279; 20; 10;227;227;0,09251101;0,048458150;6;2; 5;2;3;decaying vegetation; -1,594876137;-1,994373455
Marchantiophyta; 279; 20; 10;227;227;0,09251101;0,048458150;6;2; 5;2;3;decorticated wood; -1,230279501;-1,994373455
Marchantiophyta; 279; 20; 10;227;227;0,09251101;0,048458150;6;2; 5;2;3;gravel or sand; -1,244895924;-1,994373455
Marchantiophyta; 279; 20; 10;227;227;0,09251101;0,048458150;6;2; 5;2;3;peat; -1,551597890;-1,994373455
Marchantiophyta; 279; 20; 10;227;227;0,09251101;0,048458150;6;2; 5;2;3;mineral soil; -1,365349508;-1,994373455
Marchantiophyta; 298; 25; 20;227;227;0,11453744;0,092511013;8;1; 9;1;2;bryophyte;  0,673423338; 2,703699545
Marchantiophyta; 298; 25; 20;227;227;0,11453744;0,092511013;8;1; 9;1;2;peat; -0,003837697; 2,703699545
Marchantiophyta; 299; 31;  9;227;227;0,14096916;0,044052863;6;2; 7;2;2;mineral soil; -3,179677830;-2,635702444
Marchantiophyta; 372; 47; 37;227;227;0,21145374;0,167400881;5;1; 6;2;5;gravel or sand;  0,330870528;-0,921853814
Marchantiophyta; 372; 47; 37;227;227;0,21145374;0,167400881;5;1; 6;2;5;peat; -0,207583985;-0,921853814
Marchantiophyta; 372; 47; 37;227;227;0,21145374;0,167400881;5;1; 6;2;5;rock, hard;  0,635679046;-0,921853814
Marchantiophyta; 372; 47; 37;227;227;0,21145374;0,167400881;5;1; 6;2;5;mineral soil;  0,118696060;-0,921853814
Marchantiophyta; 372; 47; 37;227;227;0,21145374;0,167400881;5;1; 6;2;5;soil on rock; -0,819242291;-0,921853814
Marchantiophyta; 445; 33; 36;227;227;0,14977974;0,162995595;7;3; 9;5;3;gravel or sand;  2,497621639; 4,257836191
Marchantiophyta; 445; 33; 36;227;227;0,14977974;0,162995595;7;3; 9;5;3;peat;  1,954332366; 4,257836191
Marchantiophyta; 445; 33; 36;227;227;0,14977974;0,162995595;7;3; 9;5;3;mineral soil;  2,282937757; 4,257836191
Marchantiophyta; 446;  8;  5;227;227;0,03964758;0,026431718;7;3; 8;5;5;gravel or sand; -0,343914145;-0,428789459
Marchantiophyta; 446;  8;  5;227;227;0,03964758;0,026431718;7;3; 8;5;5;mineral soil; -0,428527322;-0,428789459
Marchantiophyta; 447; 14;  2;227;227;0,06607930;0,013215859;6;4; 7;5;7;mineral soil; -2,698754638;-3,480534274
Marchantiophyta; 448; 41; 11;227;227;0,18502203;0,052863436;7;3; 7;4;5;gravel or sand; -3,795517514;-4,230605602
Marchantiophyta; 448; 41; 11;227;227;0,18502203;0,052863436;7;3; 7;4;5;mineral soil; -3,939189326;-4,230605602
Marchantiophyta; 450;142;211;227;227;0,62995595;0,933920705;6;4; 4;6;3;epiphytic on living wood;  8,064526550; 9,418997172
Marchantiophyta; 478; 75; 44;227;227;0,33480176;0,198237885;7;1; 7;1;2;gravel or sand; -2,144975832;-0,579909004
Marchantiophyta; 478; 75; 44;227;227;0,33480176;0,198237885;7;1; 7;1;2;peat; -2,733183293;-0,579909004
Marchantiophyta; 478; 75; 44;227;227;0,33480176;0,198237885;7;1; 7;1;2;rock, hard; -1,814599767;-0,579909004
Marchantiophyta; 478; 75; 44;227;227;0,33480176;0,198237885;7;1; 7;1;2;mineral soil; -2,376055122;-0,579909004
Marchantiophyta; 478; 75; 44;227;227;0,33480176;0,198237885;7;1; 7;1;2;soil on rock; -3,408463983;-0,579909004
Marchantiophyta; 518; 74; 45;227;227;0,33039648;0,202643172;6;3; 6;4;4;gravel or sand; -1,872841383;-3,009077950
Marchantiophyta; 518; 74; 45;227;227;0,33039648;0,202643172;6;3; 6;4;4;mineral soil; -2,104922664;-3,009077950
Marchantiophyta; 527; 29; 14;227;227;0,13215859;0,066079295;7;1; 9;1;2;bryophyte; -1,437449528; 0,116639053
Marchantiophyta; 527; 29; 14;227;227;0,13215859;0,066079295;7;1; 9;1;2;decaying vegetation; -2,079056690; 0,116639053
Marchantiophyta; 527; 29; 14;227;227;0,13215859;0,066079295;7;1; 9;1;2;peat; -2,027954855; 0,116639053
Marchantiophyta; 528; 10;  6;227;227;0,04845815;0,030837004;4;2; 7;2;5;peat; -0,714848224;-1,077520329
Marchantiophyta; 528; 10;  6;227;227;0,04845815;0,030837004;4;2; 7;2;5;rock, hard; -0,346486299;-1,077520329
Marchantiophyta; 528; 10;  6;227;227;0,04845815;0,030837004;4;2; 7;2;5;rock, soft; -0,720960971;-1,077520329
Marchantiophyta; 528; 10;  6;227;227;0,04845815;0,030837004;4;2; 7;2;5;mineral soil; -0,571895159;-1,077520329
Marchantiophyta; 531;  5;  6;227;227;0,02643172;0,030837004;6;2; 7;8;3;mineral soil;  1,148745482; 1,206279333
Marchantiophyta; 539; 56; 51;227;227;0,25110132;0,229074890;3;2; 6;2;3;decaying vegetation;  0,773355788; 0,228167162
Marchantiophyta; 539; 56; 51;227;227;0,25110132;0,229074890;3;2; 6;2;3;decorticated wood;  1,499213292; 0,228167162
Marchantiophyta; 539; 56; 51;227;227;0,25110132;0,229074890;3;2; 6;2;3;epiphytic on living wood; -2,418349044; 0,228167162
Marchantiophyta; 539; 56; 51;227;227;0,25110132;0,229074890;3;2; 6;2;3;peat;  0,858837734; 0,228167162
Marchantiophyta; 539; 56; 51;227;227;0,25110132;0,229074890;3;2; 6;2;3;rock, hard;  1,816884399; 0,228167162
Marchantiophyta; 539; 56; 51;227;227;0,25110132;0,229074890;3;2; 6;2;3;rock, soft;  0,843070326; 0,228167162
Marchantiophyta; 539; 56; 51;227;227;0,25110132;0,229074890;3;2; 6;2;3;mineral soil;  1,228786167; 0,228167162
Marchantiophyta; 539; 56; 51;227;227;0,25110132;0,229074890;3;2; 6;2;3;soil on rock;  0,167846359; 0,228167162
